,index,outlier,score
795,10042,IV,0.5509237982838654
796,10043,IV,0.5509237982838654
797,10044,IV,0.5509237982838654
798,10045,IV,0.5509237982838654
799,10064,D(maj),0.5909004482882271
800,10065,D(maj),0.5909004482882271
801,10066,ii,0.5900730379155161
802,10067,ii,0.5900730379155161
803,10079,C(min),0.6025422452067207
804,10086,C(min),0.6025422452067207
805,10107,ii,0.5900730379155161
806,10108,ii,0.5900730379155161
807,10127,D(maj),0.5909004482882271
808,10130,IV,0.5509237982838654
809,10131,ii,0.5900730379155161
810,10164,A(maj),0.6193282353397692
811,10186,IV,0.5509237982838654
812,10187,D(maj),0.5909004482882271
813,10220,C(min),0.6025422452067207
814,10221,C(min),0.6025422452067207
815,10251,IV,0.5509237982838654
816,10252,C(min),0.6025422452067207
817,10260,D(maj),0.5909004482882271
818,10307,A(maj),0.6193282353397692
819,10322,C(min),0.6025422452067207
820,10367,A(maj),0.6193282353397692
821,10368,A(maj),0.6193282353397692
822,10377,IV,0.5509237982838654
823,10378,IV,0.5509237982838654
