,index,outlier,score
743,8662,G(min),0.43629554150298183
744,8664,Bb(maj),0.4411565411314008
745,8665,A(maj),0.4360694331920937
746,8667,E(maj),0.42847880317407083
747,8677,G(min),0.43629554150298183
748,8701,A(maj),0.4360694331920937
749,8709,Bb(maj),0.4411565411314008
750,8712,Bb(maj),0.4411565411314008
751,8714,F(min),0.4338363905184773
752,8757,A(maj),0.4360694331920937
753,8800,G(min),0.43629554150298183
754,8802,G(min),0.43629554150298183
755,8813,Bb(maj),0.4411565411314008
756,8814,Bb(maj),0.4411565411314008
757,8845,C(min),0.447326270510882
758,8899,E(maj),0.42847880317407083
759,8915,Bb(maj),0.4411565411314008
760,8916,G(min),0.43629554150298183
761,8917,Bb(maj),0.4411565411314008
762,8918,G(min),0.43629554150298183
763,8921,A(maj),0.4360694331920937
764,8922,A(maj),0.4360694331920937
765,8924,A(maj),0.4360694331920937
766,8939,A(maj),0.4360694331920937
767,8951,E(maj),0.42847880317407083
768,8968,E(maj),0.42847880317407083
769,8970,Bb(maj),0.4411565411314008
770,8990,C(min),0.447326270510882
771,9006,F(min),0.4338363905184773
772,9007,Bb(maj),0.4411565411314008
773,9019,A(maj),0.4360694331920937
774,9110,F(min),0.4338363905184773
775,9111,C(min),0.447326270510882
776,9120,F(min),0.4338363905184773
777,9122,Bb(maj),0.4411565411314008
778,9123,G(min),0.43629554150298183
779,9124,G(min),0.43629554150298183
780,9148,C(min),0.447326270510882
781,9180,A(maj),0.4360694331920937
782,9188,E(maj),0.42847880317407083
783,9208,Eb(maj),0.43015593763357385
784,9211,A(maj),0.4360694331920937
785,9219,F(min),0.4338363905184773
786,9234,Bb(maj),0.4411565411314008
787,9245,G(min),0.43629554150298183
788,9256,Bb(maj),0.4411565411314008
789,9265,Eb(maj),0.43015593763357385
790,9318,A(maj),0.4360694331920937
791,9329,A(maj),0.4360694331920937
792,9333,Bb(maj),0.4411565411314008
793,9377,Bb(maj),0.4411565411314008
794,9380,Eb(maj),0.43015593763357385
795,9381,Bb(maj),0.4411565411314008
796,9401,G(min),0.43629554150298183
797,9402,A(maj),0.4360694331920937
798,9404,E(maj),0.42847880317407083
799,9405,E(maj),0.42847880317407083
800,9419,Bb(maj),0.4411565411314008
801,9421,G(min),0.43629554150298183
802,9425,E(maj),0.42847880317407083
803,9426,A(maj),0.4360694331920937
804,9435,Bb(maj),0.4411565411314008
805,9450,C(min),0.447326270510882
806,9451,C(min),0.447326270510882
807,9452,F(min),0.4338363905184773
808,9472,A(maj),0.4360694331920937
809,9474,G(min),0.43629554150298183
810,9475,Bb(maj),0.4411565411314008
811,9476,Bb(maj),0.4411565411314008
812,9482,C(min),0.447326270510882
813,9485,Eb(maj),0.43015593763357385
814,9495,Eb(maj),0.43015593763357385
815,9499,G(min),0.43629554150298183
816,9500,G(min),0.43629554150298183
817,9545,C(min),0.447326270510882
818,9554,Bb(maj),0.4411565411314008
819,9555,G(min),0.43629554150298183
820,9570,Bb(maj),0.4411565411314008
821,9590,F(min),0.4338363905184773
822,9607,Bb(maj),0.4411565411314008
823,9611,Bb(maj),0.4411565411314008
824,9613,Bb(maj),0.4411565411314008
825,9626,A(maj),0.4360694331920937
826,9628,Bb(maj),0.4411565411314008
827,9630,G(min),0.43629554150298183
828,9660,G(min),0.43629554150298183
829,9675,C(min),0.447326270510882
830,9679,G(min),0.43629554150298183
831,9693,G(min),0.43629554150298183
832,9702,Bb(maj),0.4411565411314008
833,9703,G(min),0.43629554150298183
834,9704,G(min),0.43629554150298183
835,9705,G(min),0.43629554150298183
836,9760,A(maj),0.4360694331920937
837,9763,C(min),0.447326270510882
838,9765,E(maj),0.42847880317407083
839,9774,Bb(maj),0.4411565411314008
840,9796,E(maj),0.42847880317407083
841,9810,G(min),0.43629554150298183
842,9811,C(min),0.447326270510882
843,9827,Bb(maj),0.4411565411314008
844,9859,A(maj),0.4360694331920937
845,9860,A(maj),0.4360694331920937
846,9895,E(maj),0.42847880317407083
847,9896,A(maj),0.4360694331920937
848,9897,E(maj),0.42847880317407083
849,9913,Eb(maj),0.43015593763357385
850,9914,Eb(maj),0.43015593763357385
851,9915,Eb(maj),0.43015593763357385
852,9926,Bb(maj),0.4411565411314008
853,9937,A(maj),0.4360694331920937
854,9940,C(min),0.447326270510882
855,9945,G(min),0.43629554150298183
856,9974,C(min),0.447326270510882
857,9979,C(min),0.447326270510882
858,9981,C(min),0.447326270510882
859,9983,C(min),0.447326270510882
860,9986,G(min),0.43629554150298183
861,9989,G(min),0.43629554150298183
862,9990,G(min),0.43629554150298183
863,9993,G(min),0.43629554150298183
864,10013,G(min),0.43629554150298183
865,10017,Bb(maj),0.4411565411314008
866,10018,G(min),0.43629554150298183
867,10062,G(min),0.43629554150298183
868,10064,G(min),0.43629554150298183
869,10066,G(min),0.43629554150298183
870,10067,G(min),0.43629554150298183
871,10077,E(maj),0.42847880317407083
872,10084,C(min),0.447326270510882
873,10085,G(min),0.43629554150298183
874,10088,F(min),0.4338363905184773
875,10103,Bb(maj),0.4411565411314008
876,10105,Bb(maj),0.4411565411314008
877,10107,Bb(maj),0.4411565411314008
878,10108,G(min),0.43629554150298183
879,10126,G(min),0.43629554150298183
880,10129,G(min),0.43629554150298183
881,10130,G(min),0.43629554150298183
882,10148,E(maj),0.42847880317407083
883,10153,Bb(maj),0.4411565411314008
884,10159,A(maj),0.4360694331920937
885,10163,Bb(maj),0.4411565411314008
886,10188,E(maj),0.42847880317407083
887,10221,C(min),0.447326270510882
888,10253,C(min),0.447326270510882
889,10263,G(min),0.43629554150298183
890,10267,Bb(maj),0.4411565411314008
891,10282,G(min),0.43629554150298183
892,10306,A(maj),0.4360694331920937
893,10341,Bb(maj),0.4411565411314008
894,10347,Bb(maj),0.4411565411314008
895,10348,C(min),0.447326270510882
896,10364,A(maj),0.4360694331920937
897,10365,A(maj),0.4360694331920937
898,10366,A(maj),0.4360694331920937
899,10367,E(maj),0.42847880317407083
900,10369,F(min),0.4338363905184773
901,10370,G(min),0.43629554150298183
902,10371,Eb(maj),0.43015593763357385
903,10382,A(maj),0.4360694331920937
904,10383,A(maj),0.4360694331920937
