,index,outlier,score
377,3565,['Bb(maj)' 'vi' 'G(min)' 'I'],0.4144915721401431
378,3566,['D(maj)' 'Bb(maj)' 'G(min)' 'I'],0.4250436357789587
379,3568,['D(maj)' 'ii' 'I' 'IV'],0.42311191152791233
380,3582,['G(min)' 'Bb(maj)' 'G(min)' 'I'],0.4247610868056164
381,3584,['G(min)' 'Bb(maj)' 'G(min)' 'I'],0.4247610868056164
382,3585,['Bb(maj)' 'G(min)' 'I' 'G(min)'],0.422947551168936
383,3586,['Bb(maj)' 'G(min)' 'I' 'G(min)'],0.422947551168936
384,3587,['Bb(maj)' 'G(min)' 'I' 'G(min)'],0.422947551168936
385,3588,['vi' 'C(min)' 'G(min)' 'C(min)'],0.4292274699667503
386,3589,['G(min)' 'C(min)' 'G(min)' 'I'],0.4218115406030103
387,3590,['IV' 'vi' 'C(min)' 'G(min)'],0.4127331615833705
388,3591,['C(min)' 'G(min)' 'C(min)' 'G(min)'],0.4478119126187821
389,3626,['A(maj)' 'iii' 'V' 'A(maj)'],0.43817732322144975
390,3629,['D(maj)' 'ii' 'V' 'ii'],0.41426863529326297
391,3630,['ii' 'V' 'I' 'D(maj)'],0.4131224989230406
392,3633,['I' 'IV' 'ii' 'G(min)'],0.40454713553570243
393,3642,['G(min)' 'Bb(maj)' 'G(min)' 'I'],0.4247610868056164
394,3652,['V' 'ii' 'I' 'G(min)'],0.40827142521601745
395,3655,['ii' 'I' 'G(min)' 'vi'],0.4178337126677904
396,3676,['ii' 'IV' 'V' 'IV'],0.41373673326579713
397,3677,['V' 'IV' 'ii' 'IV'],0.4191258197616574
398,3698,['I' 'V' 'vi' 'IV'],0.40507022189577924
399,3699,['Bb(maj)' 'IV' 'I' 'G(min)'],0.40794323747724
400,3717,['I' 'Bb(maj)' 'G(min)' 'V'],0.404600531760358
401,3718,['G(min)' 'V' 'I' 'IV'],0.4138202955711383
402,3719,['C(min)' 'Bb(maj)' 'F(min)' 'C(min)'],0.44364466191786145
403,3720,['Eb(maj)' 'C(min)' 'I' 'F(min)'],0.4095122688869812
404,3721,['C(min)' 'Eb(maj)' 'Bb(maj)' 'F(min)'],0.4219677343096499
405,3722,['F(min)' 'C(min)' 'Bb(maj)' 'F(min)'],0.4080586506392986
406,3756,['I' 'D(maj)' 'ii' 'IV'],0.4172004511368402
407,3809,['Bb(maj)' 'I' 'V' 'C(min)'],0.40773452278561845
408,3810,['I' 'G(min)' 'F(min)' 'C(min)'],0.4284876001222872
409,3811,['Bb(maj)' 'G(min)' 'IV' 'C(min)'],0.42628971961145135
410,3812,['C(min)' 'Ab(maj)' 'I' 'G(min)'],0.4140905523243824
411,3826,['V' 'G(min)' 'I' 'G(min)'],0.40657648659149587
412,3833,['vi' 'ii' 'V' 'vi'],0.41186604148016276
413,3836,['A(maj)' 'IV' 'A(maj)' 'IV'],0.4212289846034833
414,3864,['I' 'G(min)' 'I' 'G(min)'],0.40614429030932536
415,3865,['G(min)' 'I' 'G(min)' 'A(maj)'],0.4357622802310106
416,3878,['B(min)' 'E(maj)' 'D(maj)' 'V'],0.4084643417501385
417,3906,['V' 'A(maj)' 'vi' 'IV'],0.4263278351952154
418,3936,['Bb(maj)' 'IV' 'I' 'G(min)'],0.40794323747724
419,3943,['vi' 'ii' 'G(min)' 'I'],0.4121452736209942
420,3944,['vi' 'ii' 'G(min)' 'I'],0.4121452736209942
421,3945,['ii' 'vi' 'G(min)' 'I'],0.41260297205956237
422,3946,['vi' 'ii' 'G(min)' 'I'],0.4121452736209942
423,3947,['vi' 'ii' 'G(min)' 'I'],0.4121452736209942
424,3948,['I' 'vi' 'ii' 'G(min)'],0.4062689961666381
425,3949,['I' 'vi' 'ii' 'G(min)'],0.4062689961666381
426,3950,['I' 'vi' 'ii' 'G(min)'],0.4062689961666381
427,4005,['B(maj)' 'E(maj)' 'V' 'A(maj)'],0.4174826659220307
428,4021,['IV' 'I' 'G(min)' 'A(maj)'],0.42434437695788296
429,4029,['A(maj)' 'Gb(maj)' 'D(maj)' 'G(min)'],0.4060366884118418
430,4030,['G(min)' 'E(maj)' 'D(maj)' 'V'],0.41110239260658615
431,4032,['G(min)' 'Eb(maj)' 'C(min)' 'IV'],0.45039339125767963
432,4033,['G(min)' 'I' 'C(min)' 'IV'],0.42933832217209766
433,4040,['Gb(min)' 'E(maj)' 'V' 'A(maj)'],0.41609606106507707
434,4041,['A(maj)' 'B(min)' 'V' 'A(maj)'],0.43366723956830205
435,4042,['I' 'V' 'vi' 'IV'],0.40507022189577924
436,4055,['ii' 'G(min)' 'I' 'G(min)'],0.42033866881187965
437,4056,['G(min)' 'IV' 'I' 'G(min)'],0.40910982638138665
438,4058,['IV' 'Bb(maj)' 'G(min)' 'I'],0.40929046198844626
439,4063,['D(maj)' 'B(min)' 'D(maj)' 'iii'],0.40729510834545696
440,4072,['G(min)' 'I' 'C(min)' 'G(min)'],0.42210649938511274
441,4073,['C(min)' 'G(min)' 'I' 'IV'],0.430835044034325
442,4074,['I' 'G(min)' 'I' 'C(min)'],0.41180525208221525
443,4132,['vi' 'Bb(maj)' 'I' 'G(min)'],0.4096404132975766
444,4143,['I' 'G(min)' 'I' 'G(min)'],0.40614429030932536
445,4166,['I' 'IV' 'G(min)' 'vi'],0.4082426880804733
446,4173,['I' 'iii' 'V' 'A(maj)'],0.40993934939285065
447,4200,['G(min)' 'V' 'I' 'IV'],0.4138202955711383
448,4203,['IV' 'G(min)' 'I' 'IV'],0.415734688274468
449,4206,['IV' 'G(min)' 'V' 'IV'],0.4149019371446982
450,4208,['G(min)' 'I' 'ii' 'G(min)'],0.41565095987041073
451,4209,['C(min)' 'IV' 'G(min)' 'C(min)'],0.43448927572125207
452,4210,['G(min)' 'ii' 'G(min)' 'C(min)'],0.4413854945651331
453,4211,['C(min)' 'IV' 'G(min)' 'C(min)'],0.43448927572125207
454,4212,['G(min)' 'C(min)' 'IV' 'C(min)'],0.4162664017954858
455,4213,['IV' 'G(min)' 'ii' 'G(min)'],0.4236635072220437
456,4214,['G(min)' 'C(min)' 'IV' 'G(min)'],0.4119696488620042
457,4215,['G(min)' 'C(min)' 'IV' 'G(min)'],0.4119696488620042
458,4221,['vi' 'IV' 'vi' 'ii'],0.41395026530929024
459,4222,['ii' 'D(maj)' 'iii' 'IV'],0.42270129004254436
460,4223,['IV' 'vi' 'ii' 'IV'],0.41862226131564506
461,4241,['IV' 'Bb(maj)' 'G(min)' 'I'],0.40929046198844626
462,4251,['G(min)' 'ii' 'I' 'G(min)'],0.41992143305285445
463,4254,['ii' 'D(maj)' 'vi' 'D(maj)'],0.44043975449576117
464,4255,['vi' 'D(maj)' 'I' 'ii'],0.411854903562848
465,4290,['I' 'G(min)' 'I' 'G(min)'],0.40614429030932536
466,4291,['I' 'G(min)' 'I' 'G(min)'],0.40614429030932536
467,4292,['I' 'G(min)' 'I' 'G(min)'],0.40614429030932536
468,4293,['I' 'G(min)' 'I' 'G(min)'],0.40614429030932536
469,4299,['B(min)' 'I' 'iii' 'D(maj)'],0.41090381380563173
470,4300,['iii' 'E(maj)' 'D(maj)' 'V'],0.4162955635878255
471,4302,['I' 'iii' 'E(maj)' 'D(maj)'],0.40643826107625447
472,4305,['vi' 'V/ii' 'ii' 'D(maj)'],0.40809126482935326
473,4306,['vi' 'ii' 'G(min)' 'I'],0.4121452736209942
474,4308,['I' 'vi' 'ii' 'G(min)'],0.4062689961666381
475,4321,['vi' 'I' 'V' 'A(maj)'],0.40702600750557344
476,4344,['V' 'A(maj)' 'vi' 'IV'],0.4263278351952154
477,4353,['V' 'A(maj)' 'vi' 'IV'],0.4263278351952154
478,4360,['F(min)' 'I' 'C(min)' 'IV'],0.42339418474891843
479,4361,['IV' 'G(min)' 'I' 'C(min)'],0.419756417375694
480,4394,['iii' 'vi' 'V' 'vi'],0.40993093764933186
481,4410,['G(min)' 'IV' 'I' 'G(min)'],0.40910982638138665
482,4411,['I' 'G(min)' 'I' 'G(min)'],0.40614429030932536
483,4412,['G(min)' 'IV' 'I' 'G(min)'],0.40910982638138665
484,4413,['G(min)' 'IV' 'I' 'G(min)'],0.40910982638138665
485,4414,['G(min)' 'IV' 'I' 'G(min)'],0.40910982638138665
486,4420,['iii' 'D(maj)' 'I' 'V'],0.4060436805607927
487,4422,['iii' 'IV' 'ii' 'V'],0.408884928637885
488,4469,['I' 'C(min)' 'G(min)' 'IV'],0.4247271727254986
489,4473,['C(min)' 'G(min)' 'F(min)' 'C(min)'],0.45403338098626495
490,4474,['C(min)' 'G(min)' 'F(min)' 'C(min)'],0.45403338098626495
491,4475,['C(min)' 'G(min)' 'F(min)' 'C(min)'],0.45403338098626495
492,4476,['C(min)' 'G(min)' 'F(min)' 'C(min)'],0.45403338098626495
493,4477,['G(min)' 'F(min)' 'C(min)' 'G(min)'],0.4392776606077454
494,4478,['G(min)' 'F(min)' 'C(min)' 'G(min)'],0.4392776606077454
495,4479,['G(min)' 'F(min)' 'C(min)' 'G(min)'],0.4392776606077454
496,4480,['G(min)' 'F(min)' 'C(min)' 'G(min)'],0.4392776606077454
497,4483,['ii' 'D(maj)' 'I' 'IV'],0.4165887461739464
498,4490,['iii' 'vi' 'ii' 'V'],0.4068761517130045
499,4491,['ii' 'V' 'I' 'C(min)'],0.4098949600027611
500,4492,['V' 'iii' 'vi' 'ii'],0.4219003592790007
501,4493,['V' 'iii' 'vi' 'ii'],0.4219003592790007
502,4494,['C(min)' 'V' 'E(maj)' 'IV'],0.4160644681133875
503,4495,['ii' 'V' 'iii' 'IV'],0.4176670947752854
504,4496,['ii' 'V' 'I' 'IV'],0.4113025599047503
505,4523,['D(maj)' 'IV' 'D(maj)' 'IV'],0.4270150717739732
506,4580,['Bb(maj)' 'IV' 'I' 'G(min)'],0.40794323747724
507,4581,['V' 'I' 'C(min)' 'IV'],0.41403004692541323
508,4584,['I' 'C(min)' 'Bb(maj)' 'IV'],0.4047053501279901
509,4614,['D(maj)' 'vi' 'D(maj)' 'V'],0.4064147031958286
510,4615,['D(maj)' 'vi' 'D(maj)' 'V'],0.4064147031958286
511,4622,['D(maj)' 'ii' 'V' 'ii'],0.41426863529326297
512,4623,['ii' 'V' 'I' 'D(maj)'],0.4131224989230406
513,4631,['ii' 'iii' 'G(min)' 'I'],0.41379482282705615
514,4632,['Eb(maj)' 'Bb(maj)' 'G(min)' 'I'],0.4236735190068689
515,4644,['A(maj)' 'IV' 'V' 'G(min)'],0.40472612518232
516,4645,['D(maj)' 'C(min)' 'IV' 'G(min)'],0.40961809947919414
517,4655,['Ab(maj)' 'C(min)' 'I' 'C(min)'],0.4130427781319822
518,4689,['F(min)' 'C(min)' 'I' 'G(min)'],0.41289035238144395
519,4690,['Bb(maj)' 'I' 'F(min)' 'C(min)'],0.4271881314859998
520,4721,['I' 'ii' 'D(maj)' 'IV'],0.41912949795114474
521,4760,['IV' 'ii' 'I' 'G(min)'],0.40707680184964684
522,4776,['Eb(maj)' 'IV' 'G(min)' 'I'],0.40779568996056864
523,4779,['Eb(maj)' 'C(min)' 'IV' 'G(min)'],0.4092807027337905
524,4785,['iii' 'I' 'C(min)' 'V'],0.4072319399691461
525,4843,['Eb(maj)' 'Bb(maj)' 'I' 'IV'],0.4267998842011986
526,4851,['vi' 'V' 'D(maj)' 'IV'],0.412454581791811
527,4852,['vi' 'V' 'D(maj)' 'IV'],0.412454581791811
528,4881,['V' 'D(maj)' 'ii' 'IV'],0.42480306180355915
529,4890,['I' 'iii' 'I' 'IV'],0.4044599573437216
530,4899,['iii' 'B(min)' 'V' 'vi'],0.4114887611197475
531,4919,['vi' 'iii' 'V' 'vi'],0.40707137742628324
532,4930,['iii' 'IV' 'V' 'vi'],0.4059261521366154
533,4957,['iii' 'Eb(maj)' 'ii' 'V'],0.4201573716008891
534,4959,['Eb(maj)' 'ii' 'V' 'A(maj)'],0.4275613523345877
535,4966,['V' 'Eb(maj)' 'G(min)' 'V'],0.4100696757814011
536,4968,['Bb(maj)' 'D(maj)' 'ii' 'IV'],0.4384366569882765
537,4972,['D(maj)' 'I' 'V' 'D(maj)'],0.4103123478253511
538,4973,['D(maj)' 'I' 'V' 'D(maj)'],0.4103123478253511
539,5001,['I' 'B(min)' 'V' 'A(maj)'],0.4063840956921581
540,5025,['vi' 'E(maj)' 'I' 'IV'],0.4137640128024842
541,5026,['IV' 'ii' 'D(maj)' 'ii'],0.4154876022800591
542,5057,['IV' 'iii' 'E(maj)' 'IV'],0.41095907503053863
543,5084,['B(min)' 'V' 'D(maj)' 'IV'],0.4172929477457908
544,5085,['A(maj)' 'B(min)' 'D(maj)' 'V'],0.40654742211428596
545,5086,['D(maj)' 'B(maj)' 'B(min)' 'D(maj)'],0.41069605600688164
546,5106,['vi' 'iii' 'V' 'vi'],0.40707137742628324
547,5107,['vi' 'iii' 'V' 'vi'],0.40707137742628324
548,5111,['B(min)' 'V' 'A(maj)' 'D(maj)'],0.4167465257835931
549,5135,['D(maj)' 'B(min)' 'ii' 'V'],0.40800560841187977
550,5137,['Bb(maj)' 'D(maj)' 'G(min)' 'I'],0.422769717565899
551,5139,['D(maj)' 'Bb(maj)' 'D(maj)' 'G(min)'],0.4344013471285831
552,5164,['ii' 'V' 'I' 'IV'],0.4113025599047503
553,5175,['C(min)' 'Bb(maj)' 'I' 'C(min)'],0.4274716285828894
554,5215,['ii' 'V' 'I' 'G(min)'],0.40575663787135247
555,5221,['IV' 'vi' 'V' 'A(maj)'],0.41202152887596905
556,5225,['iii' 'IV' 'ii' 'V'],0.408884928637885
557,5226,['V' 'A(maj)' 'vi' 'IV'],0.4263278351952154
558,5259,['Bb(maj)' 'IV' 'I' 'G(min)'],0.40794323747724
559,5276,['I' 'A(maj)' 'V' 'A(maj)'],0.4120408280819468
560,5284,['IV' 'Bb(maj)' 'I' 'G(min)'],0.4091684512687726
561,5285,['C(min)' 'Eb(maj)' 'IV' 'C(min)'],0.4313024686458038
562,5286,['C(min)' 'Bb(maj)' 'IV' 'C(min)'],0.42836182560882136
563,5292,['D(maj)' 'E(maj)' 'iii' 'I'],0.4158707819457444
564,5303,['Eb(maj)' 'IV' 'G(min)' 'I'],0.40779568996056864
565,5305,['IV' 'G(min)' 'I' 'G(min)'],0.4110902797848467
566,5327,['Bb(maj)' 'G(min)' 'V' 'G(min)'],0.4203849737048263
567,5328,['G(min)' 'Bb(maj)' 'IV' 'G(min)'],0.4185362237327436
568,5330,['ii' 'IV' 'ii' 'F(min)'],0.41124539888963074
569,5379,['G(min)' 'IV' 'G(min)' 'I'],0.41081117062194883
570,5384,['vi' 'D(maj)' 'ii' 'V'],0.4056175269815975
571,5385,['iii' 'vi' 'D(maj)' 'ii'],0.4248272829165204
572,5390,['V' 'I' 'C(min)' 'IV'],0.41403004692541323
573,5398,['iii' 'vi' 'C(min)' 'V'],0.4123906158924708
574,5404,['A(maj)' 'vi' 'I' 'IV'],0.42338162409973995
575,5435,['D(maj)' 'A(maj)' 'D(maj)' 'V'],0.4122303709006469
576,5440,['A(maj)' 'D(maj)' 'V' 'A(maj)'],0.4375239312275348
577,5443,['I' 'G(min)' 'I' 'G(min)'],0.40614429030932536
578,5444,['I' 'G(min)' 'I' 'G(min)'],0.40614429030932536
579,5452,['iii' 'F(min)' 'V' 'vi'],0.4139062120862269
580,5485,['IV' 'G(min)' 'I' 'G(min)'],0.4110902797848467
581,5493,['iii' 'F(min)' 'G(min)' 'C(min)'],0.4435544986289801
582,5494,['B(maj)' 'IV' 'C(min)' 'G(min)'],0.4081032013087065
583,5495,['F(min)' 'G(min)' 'C(min)' 'V'],0.4255637095319604
584,5496,['G(min)' 'iii' 'F(min)' 'G(min)'],0.42627531080598474
585,5503,['vi' 'C(min)' 'I' 'IV'],0.4114183801447478
586,5504,['E(maj)' 'A(maj)' 'D(maj)' 'V'],0.4088008410940662
587,5505,['E(maj)' 'A(maj)' 'D(maj)' 'V'],0.4088008410940662
588,5507,['A(maj)' 'vi' 'ii' 'IV'],0.4343903992244957
589,5516,['V' 'Eb(maj)' 'F(min)' 'G(min)'],0.4141277326367604
590,5517,['G(min)' 'A(maj)' 'C(min)' 'IV'],0.4447045476542387
591,5518,['A(maj)' 'C(min)' 'IV' 'C(min)'],0.4196234374636426
592,5520,['G(min)' 'C(min)' 'Bb(maj)' 'F(min)'],0.4110012519620949
593,5521,['F(min)' 'C(min)' 'V' 'G(min)'],0.4116050529040939
594,5574,['IV' 'ii' 'D(maj)' 'IV'],0.42184241837781267
595,5582,['Bb(maj)' 'IV' 'V' 'C(min)'],0.4118306592726438
596,5583,['IV' 'F(min)' 'C(min)' 'G(min)'],0.42066744324892164
597,5585,['C(min)' 'IV' 'F(min)' 'C(min)'],0.4303957131721781
598,5589,['iii' 'ii' 'I' 'V'],0.4074828388520014
599,5592,['C(min)' 'vi' 'I' 'IV'],0.4202895970914913
600,5595,['I' 'iii' 'I' 'IV'],0.4044599573437216
601,5611,['V' 'iii' 'I' 'C(min)'],0.40704428981474416
602,5615,['I' 'A(maj)' 'vi' 'IV'],0.4195515418247897
603,5617,['I' 'iii' 'I' 'IV'],0.4044599573437216
604,5655,['V' 'ii' 'V' 'vi'],0.40547095324846544
605,5671,['I' 'iii' 'E(maj)' 'IV'],0.40559237804399023
606,5678,['ii' 'C(min)' 'IV' 'C(min)'],0.4121881586206361
607,5680,['ii' 'C(min)' 'IV' 'G(min)'],0.40549264306856364
608,5681,['ii' 'C(min)' 'IV' 'G(min)'],0.40549264306856364
609,5687,['V' 'ii' 'V' 'vi'],0.40547095324846544
610,5691,['iii' 'E(maj)' 'A(maj)' 'IV'],0.43621413814468085
611,5692,['A(maj)' 'IV' 'V' 'IV'],0.413337835572377
612,5708,['IV' 'vi' 'I' 'IV'],0.4073817768006367
613,5718,['D(maj)' 'IV' 'V' 'vi'],0.4059489897378035
614,5725,['I' 'G(min)' 'IV' 'C(min)'],0.40632347055905665
615,5726,['IV' 'C(min)' 'F(min)' 'C(min)'],0.4240897658451816
616,5728,['IV' 'I' 'C(min)' 'IV'],0.4119771316555657
617,5729,['C(min)' 'IV' 'I' 'IV'],0.41091634713157227
618,5731,['G(min)' 'F(min)' 'I' 'IV'],0.42137790343367076
619,5732,['C(min)' 'F(min)' 'C(min)' 'G(min)'],0.44107452929150137
620,5745,['C(min)' 'IV' 'C(min)' 'I'],0.40952523459854584
621,5765,['V' 'A(maj)' 'vi' 'IV'],0.4263278351952154
622,5828,['G(min)' 'IV' 'I' 'G(min)'],0.40910982638138665
623,5829,['V' 'Ab(maj)' 'F(min)' 'C(min)'],0.4107161431265973
624,5849,['D(maj)' 'vi' 'D(maj)' 'V'],0.4064147031958286
625,5850,['ii' 'IV' 'V' 'IV'],0.41373673326579713
626,5865,['F(min)' 'IV' 'G(min)' 'C(min)'],0.4273954702771083
627,5887,['IV' 'Bb(maj)' 'V' 'IV'],0.4087321230501855
628,5897,['D(maj)' 'G(min)' 'I' 'IV'],0.4299118819855344
629,5917,['iii' 'vi' 'ii' 'V'],0.4068761517130045
630,5924,['A(maj)' 'I' 'V' 'A(maj)'],0.41986287494267927
631,5937,['iii' 'IV' 'V' 'vi'],0.4059261521366154
632,5963,['G(min)' 'C(min)' 'G(min)' 'C(min)'],0.4449423160484964
633,5964,['G(min)' 'C(min)' 'I' 'C(min)'],0.4202735002844222
634,5965,['C(min)' 'G(min)' 'C(min)' 'G(min)'],0.4478119126187821
635,5966,['C(min)' 'G(min)' 'C(min)' 'I'],0.4288218286157445
636,5988,['Eb(maj)' 'IV' 'I' 'G(min)'],0.4061890938460472
637,5990,['G(min)' 'Bb(maj)' 'G(min)' 'I'],0.4247610868056164
638,6018,['V' 'D(maj)' 'ii' 'IV'],0.42480306180355915
639,6031,['iii' 'V/vi' 'vi' 'IV'],0.41548274157051585
640,6043,['F(min)' 'Bb(maj)' 'G(min)' 'C(min)'],0.44043621513414805
641,6044,['F(min)' 'Bb(maj)' 'G(min)' 'C(min)'],0.44043621513414805
642,6051,['IV' 'Eb(maj)' 'G(min)' 'C(min)'],0.43808673622211647
643,6054,['IV' 'C(min)' 'D(maj)' 'G(min)'],0.41382279413314926
644,6055,['G(min)' 'C(min)' 'D(maj)' 'G(min)'],0.42876341743904556
645,6141,['Bb(maj)' 'IV' 'G(min)' 'ii'],0.434584059629609
646,6142,['V' 'G(min)' 'Bb(maj)' 'IV'],0.41157689615478416
647,6143,['ii' 'V' 'G(min)' 'Bb(maj)'],0.40456074150910576
648,6185,['iii' 'D(maj)' 'I' 'V'],0.4060436805607927
649,6197,['F(min)' 'Ab(maj)' 'I' 'G(min)'],0.40539636548341185
650,6200,['C(min)' 'ii' 'G(min)' 'C(min)'],0.4436898066276661
651,6201,['C(min)' 'ii' 'G(min)' 'C(min)'],0.4436898066276661
652,6202,['G(min)' 'C(min)' 'IV' 'C(min)'],0.4162664017954858
653,6206,['G(min)' 'C(min)' 'ii' 'G(min)'],0.43524839415163324
654,6214,['E(maj)' 'D(maj)' 'I' 'D(maj)'],0.4292696774023548
655,6251,['vi' 'I' 'V' 'A(maj)'],0.40702600750557344
656,6252,['A(maj)' 'I' 'V' 'A(maj)'],0.41986287494267927
657,6253,['iii' 'I' 'V' 'A(maj)'],0.4140177594277734
658,6273,['F(min)' 'I' 'iii' 'IV'],0.40640940144912785
659,6286,['ii' 'vi' 'V' 'vi'],0.40848947231712973
660,6289,['B(min)' 'Gb(maj)' 'V' 'A(maj)'],0.40500053322144114
661,6323,['I' 'iii' 'V' 'A(maj)'],0.40993934939285065
662,6337,['I' 'B(min)' 'V' 'A(maj)'],0.4063840956921581
663,6338,['F(min)' 'C(min)' 'F(min)' 'C(min)'],0.4346327232238436
664,6339,['F(min)' 'C(min)' 'F(min)' 'C(min)'],0.4346327232238436
665,6340,['F(min)' 'C(min)' 'F(min)' 'C(min)'],0.4346327232238436
666,6341,['F(min)' 'C(min)' 'F(min)' 'C(min)'],0.4346327232238436
667,6342,['F(min)' 'C(min)' 'F(min)' 'C(min)'],0.4346327232238436
668,6343,['F(min)' 'C(min)' 'F(min)' 'C(min)'],0.4346327232238436
669,6377,['iii' 'IV' 'vi' 'V'],0.4063944626431323
670,6378,['I' 'vi' 'D(maj)' 'IV'],0.41096155536335943
671,6410,['IV' 'ii' 'V' 'A(maj)'],0.413410597494064
672,6417,['V' 'Eb(maj)' 'G(min)' 'I'],0.40614112277293185
673,6418,['V' 'Eb(maj)' 'G(min)' 'I'],0.40614112277293185
674,6422,['F(min)' 'C(min)' 'I' 'G(min)'],0.41289035238144395
675,6423,['Bb(maj)' 'I' 'F(min)' 'C(min)'],0.4271881314859998
676,6430,['C(min)' 'Bb(maj)' 'IV' 'C(min)'],0.42836182560882136
677,6431,['C(min)' 'Bb(maj)' 'IV' 'C(min)'],0.42836182560882136
678,6466,['C(min)' 'I' 'Bb(maj)' 'C(min)'],0.4058502852552412
679,6497,['iii' 'ii' 'V' 'vi'],0.4196274951908548
680,6501,['I' 'G(min)' 'I' 'G(min)'],0.40614429030932536
681,6509,['IV' 'D(maj)' 'G(min)' 'V'],0.41221671487232264
682,6514,['G(min)' 'V' 'I' 'IV'],0.4138202955711383
683,6518,['iii' 'D(maj)' 'I' 'V'],0.4060436805607927
684,6527,['D(maj)' 'A(maj)' 'vi' 'IV'],0.43541559008109043
685,6528,['IV' 'V' 'vi' 'IV'],0.41042525230069865
686,6545,['G(min)' 'Bb(maj)' 'I' 'C(min)'],0.42601477257192283
687,6562,['iii' 'IV' 'ii' 'V'],0.408884928637885
688,6584,['D(maj)' 'ii' 'vi' 'IV'],0.43315706408770677
689,6585,['ii' 'IV' 'ii' 'vi'],0.4184573633779006
690,6590,['V' 'I' 'ii' 'IV'],0.40807769191631077
691,6594,['vi' 'ii' 'V' 'vi'],0.41186604148016276
692,6601,['I' 'IV' 'ii' 'G(min)'],0.40454713553570243
693,6633,['iii' 'IV' 'ii' 'V'],0.408884928637885
694,6638,['iii' 'ii' 'V/ii' 'ii'],0.4173095833838522
695,6658,['D(maj)' 'ii' 'I' 'IV'],0.42311191152791233
696,6661,['D(maj)' 'IV' 'vi' 'V'],0.40637602964736264
697,6689,['I' 'E(maj)' 'iii' 'IV'],0.41331651017294524
698,6700,['vi' 'IV' 'V' 'A(maj)'],0.4063715939052809
699,6703,['vi' 'IV' 'V' 'A(maj)'],0.4063715939052809
700,6723,['V' 'ii' 'V' 'vi'],0.40547095324846544
701,6727,['Eb(maj)' 'IV' 'G(min)' 'IV'],0.43296212639901566
702,6730,['V' 'G(min)' 'Eb(maj)' 'IV'],0.4122192311726332
703,6731,['IV' 'G(min)' 'Eb(maj)' 'IV'],0.41499713414285666
704,6732,['IV' 'G(min)' 'Eb(maj)' 'IV'],0.41499713414285666
705,6745,['E(maj)' 'iii' 'I' 'IV'],0.42366474766910683
706,6748,['ii' 'vi' 'G(min)' 'I'],0.41260297205956237
707,6752,['ii' 'vi' 'I' 'G(min)'],0.41227321428087965
708,6761,['A(maj)' 'vi' 'V' 'IV'],0.41915579038250256
709,6762,['I' 'V' 'vi' 'IV'],0.40507022189577924
710,6766,['I' 'V' 'vi' 'IV'],0.40507022189577924
711,6774,['vi' 'D(maj)' 'V' 'ii'],0.4093439533450886
712,6776,['ii' 'I' 'V' 'D(maj)'],0.40938854060286783
713,6801,['Bb(maj)' 'IV' 'vi' 'A(maj)'],0.43384651778209216
714,6807,['D(maj)' 'V' 'I' 'C(min)'],0.4162656808153807
715,6808,['I' 'C(min)' 'V' 'D(maj)'],0.4050036611763297
716,6858,['vi' 'iii' 'V' 'vi'],0.40707137742628324
717,6863,['iii' 'vi' 'ii' 'V'],0.4068761517130045
718,6871,['G(min)' 'I' 'C(min)' 'G(min)'],0.42210649938511274
719,6872,['G(min)' 'I' 'C(min)' 'IV'],0.42933832217209766
720,6873,['IV' 'G(min)' 'I' 'C(min)'],0.419756417375694
721,6874,['C(min)' 'IV' 'G(min)' 'I'],0.4088703998644588
722,6876,['G(min)' 'I' 'C(min)' 'IV'],0.42933832217209766
723,6877,['IV' 'G(min)' 'I' 'C(min)'],0.419756417375694
724,6878,['C(min)' 'G(min)' 'I' 'C(min)'],0.43600283912702603
725,6879,['C(min)' 'IV' 'G(min)' 'I'],0.4088703998644588
726,6881,['G(min)' 'I' 'C(min)' 'IV'],0.42933832217209766
727,6882,['IV' 'G(min)' 'I' 'C(min)'],0.419756417375694
728,6883,['C(min)' 'IV' 'G(min)' 'I'],0.4088703998644588
729,6908,['Eb(maj)' 'IV' 'I' 'C(min)'],0.40840539331856424
730,6926,['ii' 'V' 'ii' 'D(maj)'],0.4307315333386512
731,6932,['D(maj)' 'ii' 'vi' 'I'],0.4065986890020564
732,6936,['vi' 'ii' 'V' 'IV'],0.41675140984046455
733,6937,['IV' 'V' 'vi' 'IV'],0.41042525230069865
734,6939,['V' 'D(maj)' 'C(min)' 'V'],0.41266047945673656
735,6940,['G(min)' 'V' 'D(maj)' 'C(min)'],0.41628190872320225
736,6970,['IV' 'ii' 'G(min)' 'I'],0.40784339427459704
737,6976,['A(maj)' 'I' 'V' 'A(maj)'],0.41986287494267927
738,6978,['IV' 'Bb(maj)' 'G(min)' 'I'],0.40929046198844626
739,7033,['vi' 'iii' 'E(maj)' 'IV'],0.41883861040048376
740,7038,['iii' 'IV' 'V' 'vi'],0.4059261521366154
741,7039,['iii' 'IV' 'V' 'vi'],0.4059261521366154
742,7040,['iii' 'IV' 'G(min)' 'V'],0.4130725305143899
743,7051,['iii' 'D(maj)' 'I' 'V'],0.4060436805607927
744,7138,['D(maj)' 'IV' 'ii' 'V'],0.4058453367732016
745,7144,['Bb(maj)' 'IV' 'I' 'G(min)'],0.40794323747724
746,7146,['iii' 'vi' 'G(min)' 'I'],0.413994180324605
