Unnamed: 0,id,artist,song,album_name,spotify_id,popularity,release,danceability,energy,key,mode,valence,tempo,duration_ms,tags,lang
9430,AoIkE3E87vDDbEn5,Air Supply,Even the Nights Are Better,Now And Forever,09bRmFRViBORKQ2miwp04P,60.0,1982,0.434,0.507,5.0,1.0,0.236,115.309,237107,"80s,soft rock,pop,classic rock,air supply,80s,soft rock,pop",en
9236,0VcW2JfLUdUS91EW,Patty Smyth,Wish I Were You,Patty Smyth's Greatest Hits Featuring Scandal,5tFPaRTV8v44RFqYTwdrk7,15.0,1982,0.5329999999999999,0.762,9.0,1.0,0.475,118.847,229600,"female vocalists,wish i were you,rock,female vocalist,female vocalists,rock,pop",en
8963,aifeBuIj1TDcIPSJ,António Variações,é p'ra amanhã...,Anjo da guarda,7GA53EJsyT6RXwluRQgKxu,35.0,1982,0.718,0.708,11.0,0.0,0.8959999999999999,124.233,299987,"portuguese,experimental,pop,portugal,alternative",pt
8999,ovtUXYgH7WyCtzs3,Duran Duran,The Chauffeur,Rio [Collector's Edition],4kZOi9K2i06Syi2DiSfEqT,46.0,1982,0.695,0.6579999999999999,2.0,1.0,0.532,82.846,321533,"80s,new wave,duran duran,new romantic,pop,new wave,80s,pop",en
9295,ya5LHoH1qoNdjsEd,Simple Minds,I Travel,Celebration,3GRyWgNPX5rBdh0VQctl5P,39.0,1982,0.573,0.888,0.0,1.0,0.964,127.033,242000,"new wave,80s,pop,electronic",en
9204,lV6yen4ODAlcQ0qe,Culture Club,I'll Tumble 4 Ya,Kissing To Be Clever,2QaTacWkV0bC68QYNCI3k6,43.0,1982,0.825,0.759,7.0,1.0,0.769,112.611,156173,"80s,pop,new wave,british",en
9050,rCBwys9UDbrFaqnx,Phil Collins,I Don't Care Anymore,"Hello, I Must Be Going! (Deluxe Edition)",24IdPCimVnJJDRuB5YSDiS,53.0,1982,0.703,0.422,11.0,1.0,0.442,140.494,305707,"rock,kick,80s,singer-songwriter,classic rock,pop",en
8873,i3dN46RXawBqWTJ0,Michael Jackson,Thriller,Thriller 25 Super Deluxe Edition,5ChkMS8OtdzJeqyybCc9R5,78.0,1982,0.92,0.654,11.0,0.0,0.847,117.046,293827,"pop,80s,michael jackson,dance",en
9352,XHXgWYCN36ikBJbX,The Damned,Life Goes On,Strawberries (Deluxe Edition),5fHTdGsnnj0minXaTKAdFV,41.0,1982,0.527,0.8,2.0,1.0,0.505,147.096,243345,"post-punk,80s,pop",en
9192,uq8YWk4nBf3EnbjU,Culture Club,Do You Really Want to Hurt Me,Kissing To Be Clever,1I6q6nwNjNgik1Qe8Oi0Y7,60.0,1982,0.7440000000000001,0.376,4.0,0.0,0.42,100.78,262173,"80s,pop,new wave,culture club,80s,new wave,pop",en
8918,Rv2321qpUqlUTksu,Michael Jackson,The Lady in My Life,Thriller,07L1pzoVerhRSSaDGZHrKy,53.0,1982,0.66,0.344,9.0,0.0,0.436,146.034,300107,"pop,soul,80s,michael jackson,rnb",en
8970,r4RVWAAjmNtt5BvL,Haircut 100,Fantastic Day,Pelican West Plus,7rkuZX0U9yd6RP9kO56qS2,35.0,1982,0.452,0.612,7.0,1.0,0.851,151.845,193267,"80s,new wave,pop,1982",en
9048,qMC43TXbLj7u6GV6,Michael Jackson,Beat It - Single Version,Thriller 25 Super Deluxe Edition,1OOtq8tRnDM8kG2gqUPjAj,74.0,1982,0.779,0.867,3.0,0.0,0.915,138.858,258040,"pop,michael jackson,pop music tag",en
9001,VsvjCo9M2ka3zA5K,Peter Gabriel,I Have the Touch,Peter Gabriel 4: Security (Remastered Version),7gl4P3X846By90qi9uolSM,28.0,1982,0.8079999999999999,0.542,11.0,1.0,0.691,91.365,275800,"progressive rock,rock,80s,peter gabriel,pop",en
9194,QW1LZPfBgLQaI7cz,Cleaners From Venus,Wivenhoe Bells (II),Midnight Cleaners,0ZNl1JGorleGd1yLNtjBd0,26.0,1982,0.519,0.73,5.0,1.0,0.39,105.591,262984,"lo-fi,new wave,jangle pop,1982",en
9234,OwTbPZn3UdUkcbzr,Icehouse,Hey Little Girl,Primitive Man (Bonus Track Edition),5VYB1J9aXyYxjE5Z8kXRgK,47.0,1982,0.7490000000000001,0.882,9.0,0.0,0.866,135.528,264667,"80s,new wave,pop,australian",en
9004,eneUt3VCgx6dqxgd,Toto,Lovers in the Night,Toto IV,7C4RWcVSnCltMEdnn5Bw1U,35.0,1982,0.5770000000000001,0.807,11.0,0.0,0.496,130.305,265400,"rock,80s,soft rock,pop rock,classic rock,rock,classic rock,80s",en
9326,UnqkPBeOhT2jtNKI,The Nolans,I'm in the Mood for Dancing,Altogether,4aGVpNl4csfQ2W1i4Ao40q,44.0,1982,0.451,0.73,9.0,1.0,0.879,210.654,198600,"pop,disco,80s,female vocalists",en
9044,naAe68qEns40n47Y,Kate Bush,There Goes a Tenner,The Dreaming,4Yq4yADeZFQIFFUHN8n4Qe,32.0,1982,0.828,0.346,7.0,0.0,0.78,122.877,205173,"fip,alternative,female vocalists,80s,pop,new wave",en
9184,jfxpDgTGxSS1S0YL,Michael Jackson,Someone in the Dark,Thriller 25 Super Deluxe Edition,2CxNfpTOTaThbGNGTmQ9Xg,35.0,1982,0.231,0.273,0.0,1.0,0.118,101.984,288427,"pop,80s,soul,michael jackson",en
9405,tgi2KXE91hOiJrCM,Missing Persons,Destination Unknown,Spring Session M.,0QyMDyosGai50pjaFbC1NO,42.0,1982,0.698,0.53,5.0,1.0,0.272,120.735,216840,"80s,new wave,synth pop,electronic",en
9167,Wo9hTzN91DUALjqT,Scandal,Goodbye To You,Patty Smyth's Greatest Hits Featuring Scandal,3VoBZSg9JsSyEv6e8vUViA,40.0,1982,0.512,0.941,9.0,1.0,0.846,159.345,226427,"80s,pop,female vocalists,rock",en
8975,dJME8EeUycQLt5Xg,Steve Miller Band,Abracadabra,Abracadabra,2E2ZVy2fxslpAUgbb4zu84,50.0,1982,0.7909999999999999,0.535,9.0,0.0,0.963,127.488,308373,"classic rock,80s,rock,pop,70s",en
9062,CkATShcOg2IfPjfl,Depeche Mode,Oberkorn (It's a Small Town),A Broken Frame (2006 Remastered Edition),322VkysAFM3VbucM0S5u8n,11.0,1982,0.146,0.128,5.0,1.0,0.0465,77.89699999999998,249243,"synthpop,instrumental,electronic,depeche mode",INTRUMENTAL
9120,1mbkGw4hvKIjAqPt,Billy Joel,Allentown,The Nylon Curtain,59xhCcRskqyMtKzdvLZDfV,49.0,1982,0.69,0.8370000000000001,7.0,1.0,0.967,113.817,230160,"rock,80s,classic rock,pop,piano rock",en
9256,u1rx3el2qmxUiTyI,Heaven 17,Let Me Go,The Luxury Gap (Deluxe Version),2VpWQNy9Ywa6rIPX4l54A2,41.0,1982,0.718,0.7829999999999999,10.0,0.0,0.504,106.671,262507,"80s,new wave,synthpop,pop,new wave,synthpop,80s",en
9093,w0oV6RPxiSK6Ko0v,Orange Juice,L.O.V.E. Love,You Can't Hide Your Love Forever,6OhUzO1QhRdKs1PVZh5buG,26.0,1982,0.603,0.687,5.0,1.0,0.5820000000000001,109.361,213920,"indie,80s,indie pop,alternative,new wave,cute",en
9382,PgdjI4bos3cQlF0H,Asia,Sole Survivor,Asia,63UeOapFmkJv0NEKGQQTJp,37.0,1982,0.424,0.948,0.0,1.0,0.318,124.292,287773,"progressive rock,classic rock,80s,rock,pop",en
8903,6G3OlCkqo5aaeQrg,Kim Wilde,Cambodia - Single Version,Select (Deluxe Edition),2Sh3g4QYQrIAsvgfTXmSaX,48.0,1982,0.6829999999999999,0.685,2.0,0.0,0.696,110.791,237707,"80s,synthpop,new wave,female vocals,atmospheric",en
9057,7Wyk3uWlNiqKIgAa,Dionne Warwick,All the Love In the World,Heartbreaker,4nxrX6yRRLKcccNxErDANW,31.0,1982,0.6559999999999999,0.313,4.0,1.0,0.6859999999999999,91.522,210507,"soul,oldies,pop,love",en
9243,gzaaKDMmuTLkGJ62,ABC,Poison Arrow,The Lexicon Of Love,7abGerACQx9G1OBqHYFKAb,50.0,1982,0.736,0.8759999999999999,11.0,0.0,0.802,125.843,204267,"80s,new wave,new romantic,pop,british",en
8960,UxYTT8JEGvwOlj2V,Icehouse,Uniform,Primitive Man (Bonus Track Edition),0BRqgvRXbRSVSgE1o7IzpV,24.0,1982,0.618,0.868,0.0,1.0,0.265,126.15,251640,"80s,synthpop",en
9055,9NzQRPuUNdQpuXvw,Depeche Mode,My Secret Garden,A Broken Frame (2006 Remastered Edition),3PVdIytWQCEuYZjQ3bCQSA,21.0,1982,0.7120000000000001,0.722,0.0,1.0,0.496,115.722,286400,"80s,synthpop,electronic,new wave,depeche mode",en
9271,lH01MwraHZerOpkY,Sandra De Sá,Olhos Coloridos,Sandra de Sá - 1982,45XopGhwYSgooiewaZNsSd,39.0,1982,0.8420000000000001,0.5489999999999999,5.0,0.0,0.967,96.566,267267,"brasil,pop",pt
9250,l75k84HznVBdSGb0,Imagination,Music and Lights,In the Heat of the Night,3kEA66ZM9mCxwhynOxgsLh,50.0,1982,0.775,0.509,4.0,0.0,0.7090000000000001,99.972,322933,"80s,disco,soul,pop",en
8920,aCeMaQQlsJ1gV8t2,Culture Club,You Know I'm Not Crazy,Kissing To Be Clever,4rus48TzmfvRfBKUQlNe0F,19.0,1982,0.634,0.5489999999999999,9.0,0.0,0.6409999999999999,103.092,216160,"80s,pop",en
9408,szATDX3VBbYBNdjR,Orange Juice,Wan Light,You Can't Hide Your Love Forever,2jIRiLmzqC45L0SnOMimHV,26.0,1982,0.499,0.747,0.0,1.0,0.904,129.019,144253,"1981,80s,indie,indie pop",en
9180,6RuJMRbnazkDEid7,Mecano,Perdido en mi habitación,Mecano,1hqLBaL9wBlABxrq3FdwwA,37.0,1982,0.7140000000000001,0.916,9.0,1.0,0.939,123.057,226747,"pop,electronic,spanish,80s",es
8904,htmgabdgLy99IU32,Toto,We Made It,Toto IV,59mGQw8bVSMQmEP1phItA6,35.0,1982,0.7290000000000001,0.655,9.0,1.0,0.8079999999999999,126.643,236107,"classic rock,pop rock,rock,pop",en
9270,B3lUrYFrSXfjHnLp,XTC,Jason and the Argonauts,English Settlement,12bBG2L6kHEzHANNaXNMHN,24.0,1982,0.5820000000000001,0.795,11.0,0.0,0.594,139.658,367067,"80s,pop,new wave,alternative rock",en
8926,U7ynvwJZXgwILjWh,Michael Jackson,Carousel,Thriller 25 Super Deluxe Edition,6MCFKOiRbDppSzOFKvHlnk,35.0,1982,0.726,0.611,2.0,0.0,0.555,159.22799999999995,109360,"pop,80s,michael jackson,soul",en
9030,4P9s3Ny397GUNITy,America,You Can Do Magic,View From The Ground,5dXED6MP1v1qghkaniirb1,55.0,1982,0.86,0.568,4.0,0.0,0.936,129.721,237467,"classic rock,70s,soft rock,80s,pop,rock",en
9196,DndOXuCSdqaV1JcI,Duran Duran,Rio,Rio [Collector's Edition],39lSeqnyjZJejRuaREfyLL,68.0,1982,0.691,0.812,0.0,1.0,0.685,127.568,220627,"80s,new wave,pop,new romantic",en
8872,NFq9a3oLSVaGKJWx,The Pointer Sisters,I'm So Excited,So Excited! (Expanded Edition),1ot6jEe4w4hYnsOPjd3xKQ,65.0,1982,0.59,0.868,5.0,0.0,0.7979999999999999,184.348,230640,"80s,disco,pop,dance",en
9011,87Dnixbghsg19VHo,Adam Ant,Goody Two Shoes,Friend Or Foe,760xFXFj5Fksa3jawSCn5g,49.0,1982,0.624,0.991,1.0,0.0,0.535,95.472,209213,"80s,new wave,pop,british",en
9111,23qcrCcQewZRMqgN,ABC,Many Happy Returns,The Lexicon Of Love,4c19KB71JjntoZPIAlrKmj,26.0,1982,0.581,0.8859999999999999,5.0,1.0,0.606,131.416,237800,"80s,pop,new wave,british",en
8989,fA4TLE2x9rFoamM1,Prince,Delirious,1999,6hazdpTPlt5W2BTCGYKBoj,46.0,1982,0.92,0.402,0.0,1.0,0.957,99.91,240800,"80s,funk,pop,prince,rock",en
9424,GNx8p3jIllwdtFu8,Pat Benatar,Looking For A Stranger,Get Nervous,1iTb1iholOxAcDZKSqODpc,24.0,1982,0.536,0.8190000000000001,0.0,1.0,0.6629999999999999,165.205,206573,"rock,pop",en
9377,X9y1iL40NmfXeHN2,Toto,Good for You,Toto IV,2MuwL6v9qAOUag4fM4m1PA,39.0,1982,0.505,0.403,5.0,1.0,0.634,182.199,197200,"rock,pop rock,classic rock",en
9269,YHkD8Y5ceAUFhuJK,Michael Jackson,Thriller - Single Version,Thriller 25 Super Deluxe Edition,1OOtq8tRnDM8kG2gqUPjAj,74.0,1982,0.779,0.867,3.0,0.0,0.915,138.858,258040,"michael jackson,pop,awesome,great songs",en
9239,V4QpMynGwcfO2vwv,Depeche Mode,The Sun And The Rainfall,A Broken Frame (2006 Remastered Edition),76yfcXu9VCEpAQLIa38dJ3,32.0,1982,0.784,0.993,7.0,1.0,0.856,118.139,305493,"electronic,new wave,synthpop,80s",en
9298,XJuUx8v8ixj2ABSf,Prince,1999,1999,2H7PHVdQ3mXqEHXcvclTB0,64.0,1982,0.866,0.73,5.0,1.0,0.625,118.523,379267,"80s,funk,pop,prince,rock",en
8866,A3PErjeiWj9LhOjX,Kenny Loggins,Heart To Heart,High Adventure,2KaA0Tgl3RmQLzcvLEtzLH,44.0,1982,0.698,0.456,0.0,1.0,0.7959999999999999,81.66,322333,"80s,singer-songwriter,pop,rock",en
9302,QxAkEduEuHHQtari,Grace Jones,Unlimited Capacity For Love,Living My Life,5PhWFQIgyBVQW9fi5cRFo0,23.0,1982,0.785,0.627,0.0,1.0,0.961,115.313,346200,"drjazzmrfunkmusic,80s,pop",en
9264,FxwLoetrkAytHmk4,Asia,Wildest Dreams,Asia,5RgHlnj7j9mne2ZPDCoTh7,31.0,1982,0.316,0.877,10.0,0.0,0.439,148.344,307347,"progressive rock,80s,classic rock,rock,pop",en
8876,Z2nR9n3ZgQpedvUx,The Motels,Only The Lonely - Remastered 1999,All Four One,1BZMMt9H0TheQGWQy44KmO,45.0,1982,0.649,0.313,8.0,1.0,0.708,115.493,196200,"new wave,80s,female vocalists,pop,rock",en
8856,cPxhljA8rCeIz2NQ,INXS,The One Thing,Shabooh Shoobah,20CvyqKfRsnFVChsAKYA9f,38.0,1982,0.449,0.942,9.0,1.0,0.356,137.55700000000002,205427,"new wave,80s,rock,pop",en
9404,QFpPJhKT9N6Wt36L,Duran Duran,Last Chance on the Stairway,Rio [Collector's Edition],4jIt3S0cwYpN6fZY95qeoG,30.0,1982,0.5820000000000001,0.85,2.0,1.0,0.474,137.11700000000002,260747,"new wave,80s,pop,new romantic",en
9081,PMomcnWG9vB8U7k9,António Variações,Estou Além,Anjo da guarda,2N2b1Zsg1AfSH7Tx320qgC,36.0,1982,0.583,0.797,0.0,1.0,0.637,148.459,304773,"portuguese,80s,pop,80s pop",pt
9051,YSCkDcEWu055T4mk,Altered Images,I Could Be Happy,Pinky Blue,1f3032jeYdweWMBrCrLzU0,36.0,1982,0.768,0.388,9.0,1.0,0.605,129.529,339973,"new wave,80s,pop,i could be happy",en
9241,457zeAGLYdmg7aYw,DeBarge,I Like It,All This Love,1c5KZhtOAOH7eFOlBekNhS,57.0,1982,0.6779999999999999,0.735,9.0,1.0,0.775,174.991,279399,"80s,soul,rnb,debarge,80s,soul,pop",en
9185,bahMZziomwcw8ge4,Michael Jackson,P.Y.T. (Pretty Young Thing),Thriller 25 Super Deluxe Edition,5lA3pwMkBdd24StM90QrNR,67.0,1982,0.888,0.815,11.0,0.0,0.961,127.273,238733,"pop,80s,michael jackson,funk,soul",en
9015,XOz0HH12xrIqHPYy,Franco Battiato,Radio Varsavia,L'Arca Di Noè (2008 Remastered Edition),3lrWDf4tx6MgqXCFfw5mYx,45.0,1982,0.544,0.545,11.0,1.0,0.404,163.756,253027,"pop,synthpop,new wave,80s,italian,progressive pop",it
9067,i5tvJqyapLMO2BUN,Toto,Make Believe,Toto IV,15taea6JZLAfG5OX0pzfG6,44.0,1982,0.659,0.573,11.0,0.0,0.901,141.747,223133,"rock,80s,classic rock,pop rock",en
9130,mEU5Tub6cekNIUVc,Haircut 100,Love Plus One,Pelican West Plus,4vwLjB2NRtl9b34jRe6cWd,45.0,1982,0.7859999999999999,0.517,0.0,1.0,0.958,136.923,212573,"80s,new wave,pop,british",en
9306,Ra4uzDvoV3vjMYgA,Grace Jones,Everybody Hold Still,Living My Life,6oEVJCuKVYWaMysYIJBYCC,16.0,1982,0.901,0.708,9.0,1.0,0.451,123.056,190760,"pop,80s,rock,jamaica",en
9374,7sFqm53hVAE1nyr6,Berlin,The Metro,Pleasure Victim,3Mp0s4jN8X7J74Qt6sgDXl,39.0,1982,0.4970000000000001,0.479,7.0,1.0,0.7,168.933,251200,"new wave,80s,synth pop,pop",en
9257,Qywq4rok9R1lMS7u,Loredana Bertè,J'Adore Venise,Traslocando,4COAOWTtlt8WgtA7AoxSeT,45.0,1982,0.695,0.647,4.0,0.0,0.88,116.774,256307,"italian,2017,pop,rock,female vocalists,mellow",it
9227,AyzKEkr3T7TpexUG,Kate Bush,Sat in Your Lap,The Dreaming,1EfdsCcge41LcPtSpkZJ50,35.0,1982,0.69,0.64,8.0,0.0,0.7959999999999999,145.74,209333,"alternative,female vocalists,80s,pop,loved,rock",en
8890,5yJPKXVMaXsukhHv,Phil Collins,You Can't Hurry Love,"Hello, I Must Be Going! (Deluxe Edition)",4YwbSZaYeYja8Umyt222Qf,73.0,1982,0.62,0.936,7.0,1.0,0.763,97.527,175747,"pop,80s,rock,soft rock,phil collins",en
8977,EXYXNDZjjplcoATC,A Flock of Seagulls,Messages,A Flock Of Seagulls,2kU8ICAZt1rydv0IrZXMHF,25.0,1982,0.509,0.775,2.0,1.0,0.897,160.642,173333,"new wave,80s,new wave,80s,synthpop",en
8973,Vu1NBe3K87N9jlQQ,Janet Jackson,Come Give Your Love to Me,Janet Jackson,6IyzR0X4glFMP4KEjPKHm9,12.0,1982,0.7240000000000001,0.605,6.0,1.0,0.797,139.805,303800,"rb,pop",en
9324,eCTjJ4I2rHXPm4wO,Kate Bush,The Dreaming,The Dreaming,1VsQhQbF4SwVvbbFeQ5EOa,39.0,1982,0.674,0.31,9.0,0.0,0.69,105.235,235107,"alternative,female vocalists,80s,pop,kate bush",en
8994,GzKiiMqkBwJQmyJk,Cleaners From Venus,This Rainy Decade,Midnight Cleaners,6PQ6D9DCOE5Do2sINaNnsX,26.0,1982,0.574,0.605,1.0,1.0,0.557,135.341,137396,"syria,allure,burgerrecords,it speaks,lo-fi,new wave,jangle pop",INTRUMENTAL
9165,gaKNJZT2G7U2csTJ,Missing Persons,Words,Spring Session M.,2S3flt2KfOpG7JNmtteAAZ,39.0,1982,0.7509999999999999,0.552,9.0,1.0,0.695,135.533,267867,"80s,new wave,synth pop,female vocalists,missing persons",en
9288,COmba8s0SWGd1myq,Berlin,Masquerade,Pleasure Victim,5a1fGiptLjHn2L3qDFqzzy,27.0,1982,0.5379999999999999,0.477,5.0,1.0,0.725,153.687,248107,"new wave,80s,rock,synth pop,female vocalists",en
9434,1JqyrPMpUssfwQFA,Phil Collins,Don't Let Him Steal Your Heart Away,"Hello, I Must Be Going! (Deluxe Edition)",7cxvXJA1Leuw3sGCDFEQBX,33.0,1982,0.61,0.597,1.0,1.0,0.356,139.486,284973,"pop,80s,soft rock,easy listening,phil collins",en
8956,219BLmgBS9O9VeOT,Depeche Mode,Nothing To Fear,A Broken Frame (2006 Remastered Edition),7GrVsf66Jy8GgRNUdXxFys,18.0,1982,0.586,0.862,9.0,1.0,0.6859999999999999,118.927,256147,"synthpop,instrumental,electronic,80s,new wave,synth pop",INTRUMENTAL
8943,LtXDkBzg2MXqDUFv,Rick Springfield,Don't Talk to Strangers,Success Hasn't Spoiled Me,1syhTK7LlvpeWdZNsZARP0,49.0,1982,0.8,0.7120000000000001,1.0,0.0,0.667,123.211,180360,"80s,pop,rock",en
9096,uCS0MPcrmrtDMbgr,Joe Jackson,Steppin' Out,Night And Day,2KY0QUeRY3IPuJI1gyU9BJ,48.0,1982,0.591,0.225,11.0,1.0,0.529,159.684,268200,"80s,pop,new wave,rock",en
8889,pDeGUCA7CkVXTDta,Donna Summer,State of Independence,Donna Summer,1864O99twGgmk18fGY1Brs,35.0,1982,0.7490000000000001,0.6990000000000001,4.0,1.0,0.8740000000000001,169.52200000000005,351493,"pop,80s,soul,female vocalists,disco,disco,pop,70s",en
9342,NQkSotIG9H6c9VVC,Depeche Mode,Satellite,A Broken Frame (2006 Remastered Edition),4Gx9h4YIHHRlOd8MdJWVB5,17.0,1982,0.862,0.42,0.0,0.0,0.924,88.542,281360,"new wave,synthpop,electronic,80s,synth pop,depeche mode",en
9244,ROc1o1iwbNZxc4Mm,Joe Jackson,Another World,Night And Day,2uarmXmjnJ7usA4dHl06t4,29.0,1982,0.7020000000000001,0.408,0.0,1.0,0.7979999999999999,106.53,240133,"rock,new wave,80s,pop",en
9322,XZ5UX234jN2PARId,Adrian Gurvitz,Classic,Classic,51fNdmmF7wOzS3BLbt5Zkp,42.0,1982,0.472,0.574,2.0,1.0,0.409,86.571,294053,"pop,80s,easy listening",en
9373,UaJt8VemdbZOW6Uw,Het Goede Doel,Belgie ... (Is Er Leven Op Pluto ...),Belgie,0otIFwtEKqrDBGb3cvLRu4,50.0,1982,0.584,0.662,0.0,0.0,0.6579999999999999,140.92600000000004,360707,"nederlandstalig,nederpop,pop,dutch,80s",nl
9179,K7CpcNcgCqVijONC,Duran Duran,Hungry Like the Wolf,Rio [Collector's Edition],39lSeqnyjZJejRuaREfyLL,68.0,1982,0.691,0.812,0.0,1.0,0.685,127.568,220627,"80s,new wave,pop,rock,duran duran",en
9228,73q44EqTSXpS1jeS,António Variações,... O Corpo é que Paga,Anjo da guarda,3HCGcoRckdlsbvpVCqXHt5,36.0,1982,0.742,0.7090000000000001,0.0,1.0,0.722,138.047,192493,"portuguese,experimental,pop,portugal,alternative",pt
9379,VFz60KPCOCrY9TNy,Michael Jackson,Wanna Be Startin' Somethin',Thriller 25 Super Deluxe Edition,2kulOHR2XY6YDZCWXb38hn,60.0,1982,0.846,0.922,6.0,0.0,0.899,122.195,362373,"pop,80s,michael jackson,dance,funk",en
9276,QLFA23IQE8z8UVLd,The Pointer Sisters,Automatic,Break Out,0yPEHHXezar80rMIQVRfTu,39.0,1982,0.784,0.453,5.0,1.0,0.927,110.704,286613,"80s,pop,disco,soul,female vocalists,disco,80s,pop",en
9071,wSywq1AnKb8AKpi3,The Pointer Sisters,I Need You,Break Out,5JG8muzZAprYPAQLaLANzT,15.0,1982,0.8590000000000001,0.397,5.0,0.0,0.976,105.569,241973,"soul,pop,dance,american pop",en
8915,LvoFs2ZOKzt3zkHd,Lionel Richie,My Love,Lionel Richie,6l9fOwFZ2pZzGUAVnPM76l,45.0,1982,0.377,0.165,8.0,1.0,0.0999,128.403,244973,"80s,romantic,love songs,pop",en
9161,S8t6OOeWcoo2ypXQ,Toto,I Won't Hold You Back,Toto IV,7D4EtbE7LfQiH8CWj7fQoz,52.0,1982,0.539,0.306,0.0,0.0,0.0637,102.247,293307,"80s,rock,soft rock,classic rock,pop,toto",en
9003,cHEj7hYNDZWRFSWR,Kate Bush,Suspended in Gaffa,The Dreaming,1VsQhQbF4SwVvbbFeQ5EOa,39.0,1982,0.674,0.31,9.0,0.0,0.69,105.235,235107,"female vocalists,80s,alternative,pop,loved",en
9251,Y32bVpvuEsUAiJLr,Mecano,Me colé en una fiesta,Mecano,7zteNrLJJwjGa8e2IodVOp,53.0,1982,0.731,0.982,9.0,0.0,0.883,144.80200000000005,256853,"spanish,80's,80s,pop",es
9153,FiRcRRWZYfVpT2NQ,Cleaners From Venus,Only A Shadow,Midnight Cleaners,7ywFYGPvsy0dMIfhYeOBu1,41.0,1982,0.573,0.665,5.0,1.0,0.293,135.563,211715,"saddest songs i know,songs i play on repeat,new wave,indie pop",en
9045,ecZa9enj3U6jFMpa,Men at Work,Catch a Star,Business As Usual,4V9HHIzPYRRqwm19qVclf9,37.0,1982,0.7090000000000001,0.329,11.0,0.0,0.873,86.568,208747,"new wave,80s,pop",en
8954,mNdeDLjHBm7CBePx,Donna Summer,(If It) Hurts Just a Little,Donna Summer,7MMOEyS4zNiWVHRBJXE0A4,13.0,1982,0.8,0.5379999999999999,2.0,0.0,0.8190000000000001,111.475,233760,"80s,soul,pop,rnb",en
9136,MhOsXg0DZGlyMjQY,Men at Work,Helpless Automaton,Business As Usual,6CuWIU14sDKQDafyyMMLsA,36.0,1982,0.526,0.647,2.0,1.0,0.911,175.185,201560,"new wave,pop,80s",en
9005,k7KxTOMX4f18C1lC,Cocteau Twins,Blind Dumb Deaf,Garlands,3eQTxErHTRXL8nwZX4aHQL,30.0,1982,0.455,0.939,0.0,1.0,0.44,95.368,226867,"post-punk,shoegaze,dream pop",en
9263,4rwTwiKbbqeBZTv8,Cocteau Twins,It's All but an Ark Lark,Lullabies,3VxR3U75JWGXJZYpu2oFWW,9.0,1982,0.4920000000000001,0.696,3.0,1.0,0.407,112.338,486267,"cold core,post punk,pop,this is precisely cold core,new wave,cold",en
9492,TNsdnE72l5NtjJQB,Lulu Santos,Apenas Mais Uma De Amor,Pop Brasil,6PPxU2Cch12hDjIob1V6Uu,29.0,1983,0.509,0.403,5.0,1.0,0.38,83.601,239440,"pop,rock nacional,pop rock,love",pt
9967,uFFv1qW3vqRbtsDb,Men at Work,It's a Mistake,Cargo,1ArdfXwdvwzapms9p1wxEb,42.0,1983,0.7,0.618,11.0,1.0,0.937,106.061,286973,"80s,new wave,rock,pop",en
9635,kggJdH4lgG9Y9Uh1,R.E.M.,We Walk,Murmur,0bgpdODy1x66hKX420veWC,23.0,1983,0.7040000000000001,0.485,5.0,1.0,0.654,104.731,181400,"rock,alternative,alternative rock,indie,jangle pop,rem",en
9556,HsTlLTqTqBqzGUKc,Real Life,Catch Me I'm Falling,Heartland,3Guz2ytmxqThnnJGHwXviA,32.0,1983,0.574,0.8029999999999999,10.0,1.0,0.7709999999999999,84.791,245467,"new wave,80s,pop,synth pop",en
9934,OsIp6LGCsUvpB0ii,Laura Branigan,Imagination,Flashdance (Original Soundtrack From The Motion Picture),7pINzAxkKRg2RZlLxpx0GS,36.0,1983,0.623,0.746,10.0,0.0,0.7140000000000001,94.585,215773,"soundtrack,80s,pop,female vocalists",en
9942,SR65feRS2KTONMRZ,Donna Summer,She Works Hard for the Money,She Works Hard For The Money,3FlOciKDqFlTMPeC7t92Qy,55.0,1983,0.765,0.639,8.0,0.0,0.986,136.495,320840,"80s,disco,pop,dance",en
9727,FG6l9cvUBA280V0c,Mike Oldfield,Moonlight Shadow,Crises,23TSaWwJLyv31IKohUJWLe,33.0,1983,0.623,0.759,4.0,1.0,0.8140000000000001,128.503,218267,"80s,pop,new age,female vocalists,rock",en
9848,QiZrGAVnZpwLZi9z,Depeche Mode,And Then...,Construction Time Again (2007 Remastered Edition),54sScmNZ8aM0PpTXRO4sAD,17.0,1983,0.706,0.6559999999999999,5.0,0.0,0.8,101.869,274160,"synthpop,80s,electronic,new wave",en
9538,NYQRcQprjdwMRU9O,Tracey Ullman,They Don't Know,You Broke My Heart In Seventeen Places,0tOkXHcYsR2Y07XiGl0Yme,38.0,1983,0.505,0.843,0.0,1.0,0.809,114.076,179627,"80s,pop,cover",en
9607,mdbk7vVaE1HboJnU,Depeche Mode,The Great Outdoors!,Construction Time Again (2007 Remastered Edition),4fJDYZPud2GYnjjADx02KG,14.0,1983,0.665,0.191,7.0,1.0,0.227,136.40200000000002,303275,"synthpop,pop,depeche mode",INTRUMENTAL
9809,JwuMDjL6KzPe5B28,Eurythmics,Here Comes The Rain Again,Touch (Reissue - Deluxe Edition),78RIER8V6EhrqVPOBi2GYa,59.0,1983,0.648,0.755,0.0,1.0,0.607,126.341,294587,"80s,pop,new wave,female vocalists,eurythmics",en
